Gene_ID,Genebank
gene19924,100707700
gene19925,106097981
gene19926,100707260
gene19927,100701350
gene19930,100701076
gene19931,106097788
gene19932,100706994
gene19933,100700807
gene19936,100700544
gene19937,100706002
gene19938,100700266
gene19939,100699996
gene19941,100705742
gene19943,100699732
gene19944,100699460
gene19945,100705574
gene19946,100699192
gene19947,100705307
gene19948,100698927
gene19950,100698658
gene19953,100698393
gene19954,100698125
gene19955,100697859
gene19959,102080956
gene19960,100697587
gene19961,100697325
gene19962,106097966
gene19963,100696784
gene19966,100704769
gene19967,100704500
gene19968,100696516
gene19970,100704231
gene19972,102082235
gene19974,100696252
gene19976,100703960
gene19977,100703693
gene19978,100695728
gene19979,100703417
gene19980,100695464
gene19981,102083227
gene19984,100695202
gene19985,100703147
gene19986,102075969
gene19989,100702881
gene19990,100698903
gene19991,102077877
gene19992,100694384
gene19993,100694113
gene19994,100693839
gene19996,100698634
gene19998,100698370
gene19999,100698104
gene20000,100693578
gene20001,102076818
gene20002,100697838
gene20003,100693307
gene20005,109205005
gene20006,100697305
gene20007,100697033
gene20008,100696766
gene20009,100696498
gene20010,102075891
gene20012,100696233
gene20013,100695973
gene20014,100695707
gene20015,100695444
gene20016,100695184
gene20017,100693040
gene20019,100694912
gene20021,100692767
gene20022,100692498
gene20026,100694651
gene20027,100692228
gene20030,109205003
gene20031,109205002
gene20033,109205000
gene20034,100700754
gene20035,100700488
gene20036,100711218
gene20037,100700211
gene20038,100710950
gene20039,102082763
gene20040,100699942
gene20041,100710684
gene20042,102081953
gene20043,100699675
gene20045,100699405
gene20046,100699138
gene20047,100698872
gene20049,100698601
gene20050,100698338
gene20051,100697535
gene20052,102081013
gene20053,109204914
gene20054,100697272
gene20055,102080323
gene20057,100534521
gene20058,100697002
gene20059,112842168
gene20061,100696734
gene20062,100709893
gene20065,100696464
gene20066,100696199
gene20067,102079625
gene20068,109194174
gene20069,100695941
gene20070,100695673
gene20071,100708815
gene20072,100695413
gene20073,100708546
gene20074,100708098
gene20076,100695150
gene20077,100694881
gene20078,100694619
gene20079,109194218
gene20080,100694080
gene20081,100694352
gene20082,100693806
gene20083,100693545
gene20084,100707558
gene20086,100693271
gene20087,100707031
gene20088,100693003
gene20089,100692730
gene20090,100692461
gene20091,100692192
gene20092,100691923
gene20093,100691656
gene20094,100691385
gene20097,100691117
gene20098,100706761
gene20099,100690855
gene20100,100690580
gene20102,100706489
gene20103,100706225
gene20104,100705957
gene20105,100705697
gene20106,100690310
gene20107,102082501
gene20108,102082059
gene20109,100705435
gene20111,106096463
gene20114,102075786
gene20116,102081702
gene20117,102081605
gene20118,102080793
gene20119,109200093
gene20121,100711728
gene20123,100711855
gene20124,100704896
gene20125,100712123
gene20126,102081410
gene20127,100705165
gene20128,100712393
gene20130,100694457
gene20131,102080642
gene20132,102075940
gene20133,102080730
gene20135,106099001
gene20138,100708386
gene20139,100708116
gene20140,100707847
gene20141,100698168
gene20142,100707574
gene20143,100707313
gene20146,100707047
gene20147,100706777
gene20148,102078035
gene20150,112842150
gene20151,100697901
gene20152,100706503
gene20153,100706239
gene20154,102077632
gene20155,100697634
gene20156,100705971
gene20157,100705712
gene20158,100697367
gene20159,100705453
gene20160,100697095
gene20161,100705183
gene20162,100704914
gene20163,100696827
gene20165,100704644
gene20166,100704376
gene20167,100704108
gene20169,100703839
gene20170,100696561
gene20171,100696300
gene20172,100703566
gene20173,100703297
gene20174,100696034
gene20175,100695774
gene20176,100703024
gene20178,100702756
gene20179,100695509
gene20180,102080526
gene20181,100702485
gene20182,106099003
gene20183,100694975
gene20184,100694716
gene20185,100694445
gene20186,100702217
gene20187,100694181
gene20188,100701951
gene20189,100693729
gene20190,100693468
gene20191,106099000
gene20192,109204939
gene20193,100701675
gene20194,100701404
gene20195,100701131
gene20196,112842169
gene20197,100700858
gene20198,100693192
gene20199,100692921
gene20200,100700313
gene20201,100692650
gene20202,100700041
gene20203,100691837
gene20205,100699508
gene20206,100699233
gene20209,100698970
gene20210,100698699
gene20211,102078217
gene20212,100691568
gene20213,112842118
gene20214,100698432
gene20215,100707321
gene20216,100707583
gene20217,100707858
gene20218,100708128
gene20220,109204981
gene20221,100708396
gene20222,100708671
gene20223,100708942
gene20224,109204979
gene20225,112842217
gene20226,109205011
gene20227,109205010
gene20228,100709748
gene20229,100710018
gene20230,100710284
gene20231,106097706
gene20232,112842180
gene20233,100710817
gene20234,100710546
gene20235,100711082
gene20236,100711351
gene20237,100711623
gene20238,100711892
gene20239,106097071
gene20240,100712162
gene20241,102077138
gene20242,100712432
gene20243,102078847
gene20244,100689813
gene20245,100690081
gene20246,100690347
gene20247,100690618
gene20248,100690890
gene20249,109204908
gene20250,109204909
gene20251,102079316
gene20252,109204940
gene20253,102079509
gene20254,100691424
gene20255,100691692
gene20256,102079809
gene20257,100691962
gene20258,100692230
gene20261,109194662
gene20262,109194663
gene20263,100692500
gene20264,100692769
gene20265,100693042
gene20266,100710434
gene20267,109205051
gene20268,100710172
gene20269,102082067
gene20270,100709906
gene20271,100709633
gene20272,100709365
gene20273,100709096
gene20274,100708825
gene20275,100708555
gene20276,100708286
gene20277,109194621
gene20278,100708015
gene20280,109204977
gene20282,100707480
gene20283,100706954
gene20284,112842083
gene20285,100706417
gene20287,109194617
gene20288,109194618
gene20289,100705889
gene20290,100705623
gene20291,109205036
gene20292,109204976
gene20293,100705358
gene20294,109204975
gene20295,100705093
gene20296,102080957
gene20297,109204974
gene20298,109204973
gene20299,100704822
gene20300,100704553
gene20301,100704286
gene20302,109204972
gene20303,100703746
gene20304,100703470
gene20305,100703201
gene20306,100702931
gene20307,100702662
gene20309,102078763
gene20310,100702391
gene20311,100702126
gene20312,100701857
gene20315,100701581
gene20316,102078098
gene20317,100701311
gene20318,100697286
gene20319,100701038
gene20320,100697016
gene20321,100700768
gene20323,100696748
gene20325,100696479
gene20326,100700503
gene20327,100700226
gene20328,100696213
gene20329,100695953
gene20330,100695688
gene20331,100699692
gene20332,100699422
gene20333,102080300
gene20334,100699154
gene20337,100698889
gene20340,100698618
gene20341,100698354
gene20342,100695426
gene20343,100698087
gene20344,100697821
gene20345,100697548
gene20346,100711723
gene20348,100693056
gene20349,100693324
gene20351,100711992
gene20352,100693594
gene20354,100712260
gene20355,100694129
gene20356,100694398
gene20359,100694665
gene20360,100712527
gene20363,100694927
gene20365,100689909
gene20366,100690175
gene20367,106097866
gene20368,109194660
gene20369,100690442
gene20371,100690717
gene20372,100690984
gene20373,100691246
gene20374,102082769
gene20375,100695461
gene20376,100695724
gene20377,100691515
gene20378,100695987
gene20379,100691784
gene20380,100692054
gene20381,100696248
gene20382,100692325
gene20383,100696513
gene20384,100696780
gene20386,100692596
gene20387,100697047
gene20388,100697321
gene20389,100692866
gene20390,100693139
gene20391,100693412
gene20392,100693674
gene20393,100697759
gene20394,100693941
gene20395,100698653
gene20396,100694215
gene20398,100694479
gene20401,100698923
gene20402,100695275
gene20405,109194269
gene20407,106097863
gene20409,100695806
gene20410,100699728
gene20412,100699992
gene20414,102082640
gene20416,100701254
gene20417,100696595
gene20418,112841634
gene20419,109204971
gene20421,100696861
gene20422,102080198
gene20423,100700540
gene20424,100697126
gene20425,102080564
gene20426,100701072
gene20427,112842116
gene20428,100697398
gene20429,100697664
gene20430,100697927
gene20431,100698199
gene20432,100701346
gene20433,100698463
gene20434,102081710
gene20440,100692022
gene20441,100692293
gene20443,109194643
gene20444,109194642
gene20445,100692565
gene20449,100693380
gene20450,100693644
gene20452,100709009
gene20453,100709280
gene20454,100709548
gene20455,106096571
gene20456,100710087
gene20457,100690683
gene20458,100710350
gene20460,100710615
gene20461,100710880
gene20462,100690951
gene20463,100711146
gene20468,100711687
gene20469,100711959
gene20470,100691215
gene20472,100712494
gene20473,100689876
gene20474,100690139
gene20475,100691484
gene20476,100690407
gene20478,109194670
gene20479,109194669
gene20480,109194668
gene20481,102076189
gene20483,109204969
gene20484,109204968
gene20486,109204967
gene20487,112842098
gene20489,112842085
gene20490,109205073
gene20492,106096573
gene20493,109204966
gene20495,109205015
gene20496,109204965
gene20499,112842202
gene20500,109194656
gene20501,109204964
gene20502,112842086
gene20503,109204963
gene20504,109194667
gene20505,109204936
gene20507,109204962
gene20508,109204961
gene20509,100711850
gene20510,109204960
gene20511,109204959
gene20512,109204958
gene20513,109204957
gene20514,109204956
gene20515,106098585
gene20516,106098586
gene20517,102079971
gene20518,100690305
gene20519,102080140
gene20520,100702822
gene20521,102075785
gene20522,102080224
gene20523,102080321
gene20524,100690575
gene20525,100690850
gene20526,100534447
gene20527,100691380
gene20528,100703277
gene20529,100691652
gene20531,100703546
gene20532,100691918
gene20533,100703820
gene20535,100704088
gene20538,100692187
gene20539,100704356
gene20540,100692457
gene20541,109204955
gene20542,100692726
gene20543,100704624
gene20544,100693000
gene20545,100704891
gene20546,100693268
gene20547,100693542
gene20549,100693803
gene20550,100694077
gene20551,100694350
gene20552,100705343
gene20553,100705610
gene20554,112842139
gene20555,100705871
gene20557,100706138
gene20558,100695149
gene20559,100706400
gene20560,100695412
gene20561,100695672
gene20562,100695940
gene20563,100696198
gene20564,100696463
gene20565,100706668
gene20566,100706939
gene20567,100707203
gene20568,100707468
gene20569,100696732
gene20570,100697000
gene20571,100697269
gene20572,100697532
gene20573,100707736
gene20574,100697803
gene20576,100708005
gene20577,100698069
gene20578,100708276
gene20579,100708544
gene20580,100708813
gene20581,100709082
gene20582,102076065
gene20583,100709352
gene20584,100709796
gene20585,100698336
gene20586,100698599
gene20587,100710066
gene20588,102076674
gene20589,100698870
gene20590,100534498
gene20591,100710595
gene20592,100699136
gene20594,100699403
gene20595,100710864
gene20597,100699673
gene20598,106097795
gene20599,106096425
gene20600,100711311
gene20601,100700209
gene20602,100711583
gene20603,100700486
gene20605,102079403
gene20606,109194655
gene20607,109204954
gene20608,109204953
gene20611,109204952
gene20612,112842087
gene20615,109194398
gene20616,109204951
gene20618,100707683
gene20619,100707415
gene20620,100711707
gene20621,100711436
gene20623,100711166
gene20624,100707147
gene20625,100706886
gene20626,100706612
gene20627,102075543
gene20628,100706344
gene20629,100710636
gene20630,100706080
gene20631,100710370
gene20632,100710108
gene20633,100709841
gene20634,100705817
gene20635,100709570
gene20636,100709303
gene20637,100709030
gene20638,109194614
gene20639,100708491
gene20640,102077316
gene20641,100705553
gene20643,100705287
gene20645,109205079
gene20646,109205077
gene20647,109205078
gene20648,109205080
gene20649,100696416
gene20651,100695362
gene20652,100695095
gene20653,100694653
gene20654,100694201
gene20655,100693927
gene20656,100696150
gene20657,100693661
gene20658,100693399
gene20659,100693127
gene20660,100691770
gene20661,100692852
gene20662,100692582
gene20663,100692311
gene20664,100692042
gene20665,100695891
gene20666,100691321
gene20667,100691054
gene20669,100690787
gene20670,100695623
gene20672,100690513
gene20674,109205100
gene20675,100704491
gene20676,109204948
gene20677,109194646
gene20678,100704022
gene20679,100704294
gene20680,100704561
gene20681,100701682
gene20682,109194263
gene20683,102081845
gene20684,100702133
gene20685,100705100
gene20686,100705366
gene20687,109205095
gene20688,102082485
gene20689,100702398
gene20690,102082649
gene20691,100702669
gene20692,100705631
gene20694,112841726
gene20695,100705896
gene20696,102083020
gene20697,100706424
gene20698,100702938
gene20699,100706691
gene20700,100706962
gene20701,100707224
gene20703,100707488
gene20704,100707755
gene20705,102076472
gene20706,100708024
gene20709,100708294
gene20712,100708564
gene20715,100708832
gene20717,100709106
gene20718,100709375
gene20720,100709643
gene20721,102079445
gene20722,100709916
gene20723,100703208
gene20724,102078319
gene20725,100703477
gene20726,100703753
gene20727,100710181
gene20728,100710442
gene20729,100692718
gene20730,100692992
gene20731,100698864
gene20732,112842088
gene20735,109194630
gene20736,109194631
gene20737,100693261
gene20738,100699131
gene20740,100710678
gene20741,102079067
gene20838,109194640
gene20841,100710154
gene20842,109205089
gene20843,100709616
gene20844,100709348
gene20846,100709888
gene20847,100698593
gene20848,100709077
gene20854,100698149
gene20855,100708809
gene20858,106098499
gene20860,100708540
gene20861,102080994
gene20862,100708272
gene20864,100708001
gene20870,100697615
gene20871,100697162
gene20878,100696896
gene20879,102082482
gene20880,100707732
gene20881,100696630
gene20886,102082801
gene20888,106098495
gene20889,100707463
gene20891,100696366
gene20892,100707198
gene20895,109204946
gene20898,100698900
gene20899,100698631
gene20900,100698368
gene20901,100698101
gene20903,109204945
gene20904,100695573
gene20905,109205082
gene20907,100705338
gene20912,100695143
gene20913,100705074
gene20914,100704802
