49293
1931	2281	350
2365	2451	701
3538	3615	788
3885	4014	866
6480	6527	996
0	153	0
1273	1417	154
1774	1823	299
1930	2280	349
12969	13055	700
13466	13543	787
13688	13817	865
13910	14571	995
0	126	0
378	446	127
1010	1090	196
1187	1308	277
1641	1690	399
1797	2147	449
2232	2318	800
2729	2806	887
2951	3080	965
3173	3834	1095
0	91	0
362	430	92
994	1074	161
1171	1292	242
1625	1674	364
1781	2131	414
2216	2302	765
2713	2790	852
2935	3064	930
3157	3818	1060
0	103	0
987	1067	104
1164	1285	185
1618	1667	307
1774	2124	357
2209	2295	708
2706	2783	795
2928	3057	873
3150	3811	1003
0	96	0
324	416	97
980	1060	190
1157	1278	271
1611	1660	393
1767	2117	443
2202	2288	794
2699	2776	881
2921	3050	959
3143	3804	1089
0	1186	0
1805	2164	1187
2272	2327	1547
3843	3982	1603
0	163	0
1771	2130	164
2238	2293	524
3809	3947	580
0	140	0
1533	1588	141
2449	2850	197
3016	3465	599
0	73	0
1349	1460	74
2611	2686	186
3130	3185	262
3293	3652	318
4446	7826	678
0	1704	0
2086	2791	1705
0	97	0
285	1184	98
0	4613	0
4801	5146	4614
0	320	0
428	483	321
8147	8279	377
0	186	0
677	736	187
870	982	247
1515	1572	360
1697	1835	418
2291	2650	557
2758	3057	917
0	186	0
677	736	187
1515	1572	247
1697	1835	305
2291	2650	444
2758	3058	804
0	172	0
678	754	173
1799	2158	250
3639	5018	610
0	569	0
1403	1479	570
5004	5363	647
8078	8491	1007
0	241	0
1403	1479	242
5004	5363	319
8078	8491	679
0	144	0
591	667	145
4192	4551	222
7266	7679	582
0	1877	0
0	381	0
524	645	382
750	1209	504
0	37	0
192	305	38
404	594	152
2436	2497	343
0	311	0
695	844	312
0	261	0
2151	2313	262
2628	2893	425
2978	3117	691
4402	4981	831
0	42	0
16172	16192	43
16537	16708	64
16913	17178	236
17267	17430	502
17969	18765	666
0	191	0
602	783	192
0	240	0
1441	1497	241
0	487	0
636	995	488
1103	1150	848
1584	1593	896
0	64	0
4738	4900	65
5214	5479	228
5564	5703	494
9527	10040	634
0	287	0
362	557	288
882	1163	484
1219	2372	766
0	481	0
968	1065	482
1820	1877	580
2002	2140	638
2593	2952	777
3060	3115	1137
5055	5444	1193
0	479	0
966	1025	480
1818	1875	540
2000	2138	598
2591	2950	737
3058	3113	1097
5053	5441	1153
0	198	0
731	788	199
913	1051	257
1504	1863	396
1971	2026	756
3966	4354	812
0	518	0
890	1039	519
0	96	0
204	354	97
0	605	0
682	1435	606
0	104	0
537	872	105
2670	2990	441
3396	3613	762
4164	4874	980
0	24	0
1143	1463	25
1869	2086	346
2637	3347	564
0	333	0
774	850	334
4378	4737	411
7468	8970	771
0	577	0
0	1079	0
0	518	0
0	460	0
0	358	0
141359	144119	359
0	438	0
0	1202	0
0	787	0
0	669	0
0	1484	0
0	642	0
0	360	0
716	981	361
1919	2239	627
7834	8169	948
8328	8449	1284
0	448	0
0	469	0
1034	1570	470
0	451	0
0	492	0
0	907	0
1066	1288	908
4441	4492	1131
5253	5469	1183
5567	7361	1400
83123	83296	3195
83648	83812	3369
0	472	0
860	936	473
1732	2091	550
2300	2855	910
0	466	0
854	930	467
1726	2085	544
9638	10311	904
0	450	0
0	715	0
0	476	0
0	393	0
2062	2939	394
3076	3312	1272
3860	6304	1509
6401	6500	3954
7779	7808	4054
8023	8112	4084
8439	8561	4174
9405	9456	4297
9969	10188	4349
10286	12080	4569
12172	12345	6364
12697	12870	6538
14852	14898	6712
15207	16120	6759
0	462	0
0	1432	0
0	476	0
0	537	0
0	423	0
0	1124	0
3200	3384	1125
4129	4449	1310
5105	5440	1631
5585	5699	1967
8969	9091	2082
0	1124	0
3200	3384	1125
4129	4449	1310
203489	203824	1631
203954	204058	1967
0	76	0
450	505	77
140217	140313	133
0	1742	0
1838	2086	1743
2675	2959	1992
3209	3721	2277
0	127	0
359	631	128
2000	2213	401
2295	2362	615
2485	2607	683
3191	3363	806
0	140	0
235	483	141
1752	2036	390
2294	2820	675
0	60	0
259	531	61
2308	2521	334
2614	2681	548
2788	2910	616
4437	4636	739
0	2511	0
0	492	0
10199	10661	493
10829	10895	956
11177	11755	1023
0	823	0
1846	2909	824
0	237	0
339	440	238
525	638	340
756	829	454
921	1060	528
1554	1768	668
0	98	0
201	273	99
0	98	0
198	288	99
0	1436	0
0	720	0
0	292	0
1215	1535	293
2164	2373	614
2503	2607	824
0	292	0
1215	1535	293
2038	2373	614
2503	2607	950
0	411	0
5297	5424	412
0	235	0
3506	4889	236
0	501	0
0	485	0
0	1104	0
1622	2714	1105
2883	2974	2198
3173	3508	2290
3699	4164	2626
4246	4767	3092
0	1104	0
1622	2714	1105
2883	3508	2198
3699	4164	2824
4246	4768	3290
0	1104	0
1622	3508	1105
3699	4164	2992
4246	4768	3458
0	1104	0
1622	3508	1105
3699	4164	2992
4246	4465	3458
4546	4769	3678
0	1158	0
1861	2220	1159
2832	2921	1519
3793	3999	1609
0	1155	0
1861	2220	1156
2832	3999	1516
0	1158	0
1861	2220	1159
2832	3999	1519
0	1158	0
1861	2220	1159
2832	2912	1519
5802	5904	1600
0	1133	0
1453	1676	1134
3095	3150	1358
0	485	0
838	1103	486
2042	2362	752
2837	3172	1073
3302	3410	1409
0	157	0
756	905	158
1258	2776	308
0	358	0
1730	1785	359
1893	2243	415
2368	3235	766
0	354	0
1726	1781	355
1889	2239	411
2367	3231	762
0	703	0
0	1390	0
0	483	0
0	510	0
0	1022	0
0	1216	0
1426	2393	1217
0	59	0
1599	1860	60
0	18	0
7202	10435	19
0	599	0
936	3353	600
0	512	0
849	3352	513
0	305	0
6607	9314	306
0	304	0
6606	7142	305
7311	9313	842
0	124	0
6315	9022	125
0	50	0
5370	8077	51
0	768	0
1133	1225	769
2089	2244	862
2375	3747	1018
0	155	0
1584	1693	156
1885	1944	266
2043	2133	326
2300	2457	417
3101	3622	575
0	157	0
1581	1690	158
1882	1941	268
2040	2130	328
2297	2454	419
3098	3619	577
0	151	0
1876	1947	152
2034	2124	224
2291	2448	315
3092	3613	473
0	149	0
1874	1933	150
2032	2122	210
2289	2446	301
3090	3611	459
0	727	0
804	1775	728
0	305	0
896	931	306
1108	1815	342
3498	3593	1050
3732	5437	1146
0	415	0
895	930	416
1107	1814	452
3497	3592	1160
3731	5436	1256
0	301	0
892	927	302
3494	3589	338
3728	5433	434
0	412	0
892	927	413
12141	15600	449
0	412	0
12141	15600	413
0	301	0
892	927	302
12141	15600	338
0	301	0
12141	15600	302
0	411	0
891	926	412
3493	3588	448
3727	5432	544
0	38	0
12122	15581	39
0	165	0
1503	1598	166
1737	3442	262
0	1148	0
2416	5875	1149
0	128	0
258	364	129
20302	23078	236
0	128	0
20302	23078	129
0	110	0
237	457	111
19726	19882	332
20284	23060	489
0	110	0
237	346	111
20284	23060	221
0	340	0
19609	19765	341
20167	22943	498
0	340	0
20167	22943	341
0	54	0
11213	13989	55
0	388	0
741	805	389
1200	1277	454
8770	12285	532
0	388	0
1200	1277	389
8770	12285	467
0	295	0
801	878	296
8371	11886	374
0	1214	0
1431	2398	1215
0	292	0
7353	7430	293
9036	11175	371
0	289	0
7350	7427	290
9049	11172	368
0	206	0
862	939	207
2545	4684	285
0	206	0
44766	44843	207
45754	48054	285
0	206	0
44766	44816	207
45754	48054	258
0	1702	0
2496	2889	1703
0	1702	0
3565	3625	1703
4324	5584	1764
5865	5883	3025
6107	6354	3044
0	1846	0
2503	2771	1847
0	419	0
698	743	420
1081	1158	466
2085	4369	544
0	419	0
698	743	420
1081	1131	466
2069	4369	517
0	419	0
1081	1158	420
2069	4369	498
0	419	0
1081	1158	420
2085	4369	498
0	419	0
1081	1131	420
2069	4369	471
0	419	0
2085	4369	420
0	418	0
697	742	419
1080	1130	465
2084	4368	516
0	418	0
1080	1130	419
2084	4368	470
0	373	0
603	1957	374
0	472	0
1188	2068	473
2225	2365	1354
2523	2825	1495
0	58	0
264	601	59
758	898	397
1056	1358	538
0	1271	0
1653	1913	1272
2007	2172	1533
2632	2754	1699
3059	4222	1822
0	512	0
1651	1911	513
2005	2170	774
2630	2752	940
3057	4220	1063
0	138	0
1688	3257	139
0	117	0
1651	3236	118
0	106	0
29761	29838	107
39321	41445	185
0	255	0
399	516	256
0	788	0
1453	1503	789
11013	13137	840
0	787	0
1452	1529	788
11012	13136	866
0	513	0
629	716	514
862	955	602
1205	1669	696
0	485	0
9040	11988	486
0	38	0
1336	1410	39
1748	1788	114
0	94	0
168	257	95
336	874	185
0	257	0
747	823	258
2249	2281	335
2364	2416	368
3677	3820	421
4331	4472	565
4749	4929	707
6613	6751	888
7328	7468	1027
7588	7760	1168
7850	9644	1341
0	62	0
200	424	63
843	901	288
0	132	0
9898	11813	133
12910	12971	2049
13315	13353	2111
13453	13719	2150
13840	14027	2417
14329	14528	2605
14795	14929	2805
15682	15780	2940
15881	15942	3039
16786	17482	3101
18912	19061	3798
19656	19784	3948
20369	20407	4077
20786	20914	4116
21021	21147	4245
21901	22071	4372
22158	22192	4543
23229	23384	4578
23481	23615	4734
24039	24077	4869
24175	24315	4908
24951	25039	5049
25153	25176	5138
25855	25987	5162
26143	28281	5295
28370	28430	7434
29081	29194	7495
29277	29555	7609
29877	29993	7888
30095	30216	8005
30287	32040	8127
0	132	0
9898	11813	133
12910	12971	2049
13315	13353	2111
13453	13719	2150
13840	14027	2417
14329	14528	2605
14795	14929	2805
15682	15780	2940
15881	15942	3039
16786	17482	3101
18912	19061	3798
19656	19784	3948
20369	20407	4077
20786	20914	4116
21021	21147	4245
21901	22071	4372
22158	22192	4543
23229	23384	4578
23481	23615	4734
24039	24077	4869
24175	24315	4908
24951	25039	5049
25153	25176	5138
25855	25987	5162
26143	28281	5295
28370	28430	7434
29877	29993	7495
30095	30216	7612
30287	32040	7734
0	132	0
9898	11813	133
12910	12971	2049
13315	13353	2111
13453	13719	2150
13840	14027	2417
14329	14528	2605
14795	14929	2805
15682	15780	2940
15881	15942	3039
16786	17482	3101
18912	19061	3798
19656	19784	3948
20369	20407	4077
20789	20914	4116
21021	21147	4242
21901	22071	4369
22158	22192	4540
23229	23384	4575
23481	23615	4731
24039	24077	4866
24175	24315	4905
24951	25039	5046
25153	25176	5135
25855	25987	5159
26143	28281	5292
28370	28430	7431
29081	29194	7492
29277	29555	7606
29877	29993	7885
30095	30216	8002
30287	32040	8124
0	120	0
4228	6350	121
8809	8870	2244
9267	9305	2306
9417	9683	2345
10588	10871	2612
11058	11263	2896
11540	11674	3102
17031	17129	3237
17291	17352	3336
17442	19507	3398
19887	20081	5464
20181	20215	5659
20586	20717	5694
20895	21023	5826
21641	21679	5955
21791	21916	5994
22023	22149	6120
23554	23724	6247
23821	23852	6418
24366	24530	6450
24663	24797	6615
26550	26588	6750
26682	26822	6789
27115	27203	6930
27318	27341	7019
27727	28255	7043
28399	28461	7572
28679	34597	7635
34703	34811	13554
36415	36513	13663
39269	39538	13762
39904	40005	14032
40093	40214	14134
40971	42460	14256
0	120	0
4228	6350	121
8809	8870	2244
9267	9305	2306
9417	9683	2345
10588	10871	2612
11058	11263	2896
11540	11674	3102
17031	17129	3237
17291	17352	3336
17442	19507	3398
19887	20081	5464
20181	20215	5659
20586	20717	5694
20895	21023	5826
21641	21679	5955
21791	21916	5994
22023	22149	6120
23554	23724	6247
23821	23852	6418
24366	24530	6450
24663	24797	6615
26550	26588	6750
26682	26822	6789
27115	27203	6930
27318	27341	7019
27727	28255	7043
28399	28461	7572
28682	34597	7635
34703	34811	13551
36415	36513	13660
39269	39538	13759
39904	40005	14029
40093	40214	14131
40971	42460	14253
0	120	0
4228	6350	121
8809	8870	2244
9267	9305	2306
9417	9683	2345
10588	10871	2612
11058	11263	2896
11540	11674	3102
17031	17129	3237
17291	17352	3336
17442	19507	3398
19887	20081	5464
20181	20215	5659
20586	20717	5694
20895	21023	5826
21641	21679	5955
21794	21916	5994
22023	22149	6117
23554	23724	6244
23821	23852	6415
24366	24530	6447
24663	24797	6612
26550	26588	6747
26682	26822	6786
27115	27203	6927
27318	27341	7016
27727	28255	7040
28399	28461	7569
28679	34597	7632
34703	34811	13551
36415	36513	13660
39269	39538	13759
39904	40005	14029
40093	40214	14131
40971	42460	14253
0	120	0
4228	6350	121
8809	8870	2244
9267	9305	2306
9417	9683	2345
10588	10871	2612
11058	11263	2896
17031	17129	3102
17291	17352	3201
17442	19507	3263
19887	20081	5329
20181	20215	5524
20586	20717	5559
20895	21023	5691
21641	21679	5820
21791	21916	5859
22023	22149	5985
23554	23724	6112
23821	23852	6283
24366	24530	6315
24663	24797	6480
26550	26588	6615
26682	26822	6654
27115	27203	6795
27318	27341	6884
27727	28255	6908
28399	28461	7437
28679	34597	7500
34703	34811	13419
36415	36513	13528
39269	39538	13627
39904	40005	13897
40093	40214	13999
40971	42460	14121
0	321	0
4023	4204	322
5583	5689	504
7666	7777	611
7954	8006	723
8155	8245	776
9739	12976	867
0	352	0
4018	4199	353
5578	5684	535
7661	7772	642
7949	8001	754
8150	8240	807
9734	12971	898
0	144	0
2737	5140	145
6586	6647	2549
6992	7030	2611
7133	7618	2650
7840	8066	3136
8328	8500	3363
8711	8845	3536
9454	9552	3671
9656	9821	3770
10011	10109	3936
10211	10245	4035
11442	11594	4070
11757	11885	4223
12147	12194	4352
12704	12829	4400
13294	13420	4526
14564	14734	4653
14819	14853	4824
15089	15253	4859
15361	15495	5024
16347	16385	5159
16465	16605	5198
19547	19626	5339
19745	19768	5419
20010	20358	5443
20965	21018	5792
21238	24066	5846
24156	24234	8675
27835	27945	8754
30618	30902	8865
31980	32096	9150
32183	32304	9267
32408	32804	9389
0	150	0
2376	2463	151
2549	5177	239
6625	6686	2868
7031	7069	2930
7179	7589	2969
7800	8026	3380
8271	8446	3607
8652	8786	3783
9416	9514	3918
9618	10272	4017
10462	10548	4672
10649	10683	4759
11435	11587	4794
11764	11892	4947
12122	12160	5076
12698	12823	5115
13339	13465	5241
14049	14219	5368
14301	14335	5539
14571	14735	5574
14844	14978	5739
15916	15954	5874
16034	16174	5913
17422	17501	6054
17628	17651	6134
17893	18241	6158
18612	18665	6507
19158	21974	6561
22064	22148	9378
23454	23564	9463
23720	24004	9574
27634	27750	9859
27828	27949	9976
28040	28448	10098
0	141	0
2540	5168	142
6616	6677	2771
7022	7060	2833
7170	7580	2872
7791	8017	3283
8262	8437	3510
8643	8777	3686
9407	9505	3821
9609	10263	3920
10453	10539	4575
10640	10674	4662
11426	11578	4697
11755	11883	4850
12113	12151	4979
12689	12814	5018
13330	13456	5144
14040	14210	5271
14292	14326	5442
14562	14726	5477
14835	14969	5642
15907	15945	5777
16025	16165	5816
17413	17492	5957
17619	17642	6037
17884	18232	6061
18603	18656	6410
19149	21965	6464
22055	22139	9281
23445	23555	9366
23711	23995	9477
27625	27741	9762
27819	27940	9879
28031	28439	10001
0	124	0
1896	5151	125
6599	6660	3381
7005	7043	3443
7153	7563	3482
7774	8000	3893
8245	8420	4120
8626	8760	4296
9390	9488	4431
9592	10246	4530
10436	10522	5185
10623	10657	5272
11409	11561	5307
11738	11866	5460
12096	12134	5589
12672	12797	5628
13313	13439	5754
14023	14193	5881
14275	14309	6052
14545	14709	6087
14818	14952	6252
15890	15928	6387
16008	16148	6426
17396	17475	6567
17602	17625	6647
17867	18215	6671
18586	18639	7020
19132	21948	7074
22038	22122	9891
23428	23538	9976
23694	23978	10087
27608	27724	10372
27802	27923	10489
28014	28422	10611
0	5013	0
6461	6522	5014
6867	6905	5076
7015	7425	5115
7636	7862	5526
8107	8282	5753
8488	8622	5929
9252	9350	6064
9454	10108	6163
10298	10384	6818
10485	10519	6905
11271	11423	6940
11600	11728	7093
11958	11996	7222
12534	12659	7261
13175	13301	7387
13885	14055	7514
14137	14171	7685
14407	14571	7720
14680	14814	7885
15752	15790	8020
15870	16010	8059
17258	17337	8200
17464	17487	8280
17729	18077	8304
18448	18501	8653
18994	21810	8707
21900	21984	11524
23290	23400	11609
23556	23840	11720
27470	27586	12005
27664	27785	12122
27876	28284	12244
0	2299	0
2385	5013	2300
6461	6522	4929
6867	6905	4991
7015	7425	5030
7636	7862	5441
8107	8282	5668
8488	8622	5844
9252	9350	5979
9454	10108	6078
10298	10384	6733
10485	10519	6820
11271	11423	6855
11600	11728	7008
11958	11996	7137
12534	12659	7176
13175	13301	7302
13885	14055	7429
14137	14171	7600
14407	14571	7635
14680	14814	7800
15752	15790	7935
15870	16010	7974
17258	17337	8115
17464	17487	8195
17729	18077	8219
18448	18501	8568
18994	21810	8622
21900	21984	11439
23290	23400	11524
23556	23840	11635
27470	27586	11920
27664	27785	12037
27876	28284	12159
0	216	0
311	498	217
602	742	405
2375	2513	546
2616	2796	685
2916	3057	866
3515	3658	1008
5321	5397	1152
6318	6372	1229
6548	6569	1284
6913	7644	1306
0	162	0
462	554	163
1153	1308	256
1535	1573	412
1668	1733	451
6288	6601	517
0	199	0
285	472	200
725	865	388
2689	2827	529
2956	3133	668
3419	3560	846
4131	4274	988
4976	5028	1132
5157	5239	1185
5319	5820	1268
0	92	0
827	903	93
2968	3121	170
9637	9689	324
9785	9838	377
10821	10891	431
12437	12654	502
0	15	0
1471	1745	16
1832	2019	291
2214	2354	479
2515	2653	620
2852	3032	759
3574	3715	940
4193	4336	1082
4898	4950	1226
5046	5291	1279
10065	10992	1525
0	425	0
515	699	426
952	1089	611
1256	1394	749
1629	1809	888
2009	2150	1069
3375	3518	1211
6344	6396	1355
6492	6590	1408
7351	7427	1507
8338	9729	1584
0	425	0
515	699	426
952	1089	611
1256	1394	749
1629	1809	888
2009	2150	1069
3375	3514	1211
5994	5997	1351
6344	6396	1355
6492	6590	1408
7351	7427	1507
8338	9729	1584
0	343	0
435	505	344
1307	1741	415
0	1604	0
1699	1883	1605
1987	2127	1790
3160	3298	1931
3401	3581	2070
3711	3852	2251
4384	4527	2393
6232	6308	2537
6868	6922	2614
7096	7117	2669
7475	7814	2691
0	220	0
309	496	221
1020	1160	409
2187	2270	550
6490	6541	634
6644	6824	686
6944	7085	867
7623	7766	1009
9648	9736	1153
10592	10646	1242
10822	10843	1297
11139	11628	1319
0	225	0
303	585	226
0	26	0
162	2814	27
0	2274	0
2352	2742	2275
0	841	0
927	1102	842
1331	1498	1018
5204	5336	1186
5427	5607	1319
8559	8700	1500
8996	9139	1642
11952	12004	1786
12107	13411	1839
13911	13956	3144
14049	14075	3190
14221	14606	3217
0	1045	0
2751	2878	1046
6858	7014	1174
7212	7396	1331
7624	7765	1516
8595	8730	1658
8822	9002	1794
12120	12261	1975
12626	12769	2117
13484	13536	2261
13634	13681	2314
14188	14264	2362
14555	15212	2439
0	486	0
4466	4622	487
4820	5004	644
5232	5373	829
6203	6338	971
6430	6610	1107
9728	9869	1288
10234	10377	1430
11092	11144	1574
11242	11289	1627
11796	11872	1675
12163	12820	1752
0	1020	0
3505	3661	1021
3859	4043	1178
4271	4412	1363
5242	5377	1505
5469	5649	1641
8767	8908	1822
9273	9416	1964
10131	10183	2108
10281	10328	2161
10835	10911	2209
11202	11859	2286
0	5399	0
5484	5661	5400
6053	6125	5578
6208	6328	5651
6556	6617	5772
6730	6842	5834
9031	9104	5947
11108	11196	6021
12248	12483	6110
0	305	0
26843	26911	306
27083	27244	375
27450	27506	537
27953	28061	594
29052	29209	703
34899	35084	861
37404	37546	1047
37634	37739	1190
38066	38122	1296
38337	38464	1353
38710	41016	1481
0	4100	0
4425	4500	4101
4708	4776	4177
5312	5475	4246
5852	5947	4410
6332	6479	4506
6843	6957	4654
7574	7671	4769
7758	7836	4867
7968	8010	4946
8089	8193	4989
17434	17675	5094
0	570	0
674	755	571
843	1409	653
0	917	0
61551	61666	918
77964	78074	1034
89502	89735	1145
91836	92005	1379
92790	92895	1549
93358	93432	1655
98169	98269	1730
99247	99394	1831
99548	99724	1979
100308	100373	2156
111687	113490	2222
0	113	0
0	789	0
1140	1257	790
1387	1509	908
2356	2452	1031
3723	3849	1128
4601	4864	1255
0	12705	0
12708	13508	12706
16814	16903	13507
19099	19140	13597
26727	26936	13639
27924	28119	13849
39073	39194	14045
43072	43272	14167
49126	49265	14368
54747	54945	14508
58022	58159	14707
94380	94586	14845
95155	95292	15052
96406	96468	15190
96611	96727	15253
106583	106833	15370
108978	109080	15621
111258	111299	15724
193300	194223	15766
0	1033	0
4061	4166	1034
23752	25342	1140
0	61	0
247	352	62
19938	21528	168
0	223	0
19809	21399	224
0	844	0
977	1046	845
1159	1269	915
0	104	0
693	741	105
829	1220	154
0	626	0
8145	8273	627
9309	9474	756
10367	10559	922
11902	12581	1115
14742	14824	1795
15906	16015	1878
16867	17156	1988
17524	17595	2278
18969	19065	2350
19529	19658	2447
19931	20065	2577
20360	22401	2712
0	255	0
503	558	256
1031	1152	312
0	473	0
595	630	474
854	909	510
1556	1710	566
0	49	0
878	906	50
1566	1703	79
3574	3652	217
3796	4024	296
4119	5901	525
6014	6187	2308
6321	6494	2482
6778	6824	2656
8478	8733	2703
24984	25039	2959
25147	25506	3015
25627	26370	3375
0	581	0
1669	2001	582
2240	2880	915
0	505	0
1669	2001	506
2240	2880	839
0	560	0
789	972	561
1118	1313	745
1658	2497	941
3058	3342	1781
0	560	0
789	999	561
1118	1313	772
1658	2497	968
3058	3118	1808
11729	11797	1869
0	197	0
833	2403	198
0	1816	0
1890	2022	1817
2113	2270	1950
2478	2590	2108
3203	3454	2221
0	1816	0
1890	2022	1817
2113	2270	1950
2478	2590	2108
2721	3454	2221
0	3270	0
7999	8376	3271
11016	11220	3649
11331	11348	3854
13172	13571	3872
0	3270	0
7999	8376	3271
11016	11348	3649
13172	13571	3982
0	1296	0
4576	4660	1297
7316	7417	1382
7545	7601	1484
0	1296	0
4576	4660	1297
7316	7414	1382
7545	7606	1481
0	226	0
306	1906	227
0	314	0
1606	1944	315
2183	2803	654
0	294	0
1718	1801	295
2435	2527	379
2664	2897	472
2984	3013	706
0	671	0
958	983	672
2541	2867	698
12261	12544	1025
0	784	0
2204	2533	785
25967	26257	1115
0	340	0
508	840	341
1906	2241	674
2480	3008	1010
0	7697	0
7936	8127	7698
0	467	0
602	778	468
966	1240	645
0	298	0
486	760	299
0	195	0
2681	2765	196
4172	4264	281
4412	4594	374
4681	4926	557
5006	5427	803
5983	6145	1225
0	1295	0
2702	2791	1296
2942	3124	1386
3211	3456	1569
3536	3957	1815
4513	4675	2237
0	1295	0
2702	2794	1296
2942	3124	1389
3211	3456	1572
3536	3957	1818
4513	4675	2240
0	386	0
625	978	387
3734	4085	741
0	386	0
625	978	387
1433	1474	741
3734	4090	783
0	2223	0
2568	2747	2224
2867	2962	2404
3853	4044	2500
4154	4249	2692
5331	5808	2788
0	717	0
860	960	718
1405	1566	819
2508	2676	981
0	717	0
860	960	718
1065	1184	819
1405	1566	939
2508	2676	1101
0	700	0
860	960	701
1065	1251	802
1405	1566	989
2508	2676	1151
0	717	0
860	960	718
1065	1251	819
1405	1566	1006
2508	2676	1168
0	717	0
860	960	718
1065	1251	819
1405	1566	1006
2276	2390	1168
2508	2676	1283
0	28	0
179	340	29
1282	1450	191
0	38	0
139	319	39
2161	2225	220
0	769	0
1010	1066	770
11049	11384	827
15232	15424	1163
0	3840	0
4030	4264	3841
4339	4428	4076
4510	4833	4166
5977	6138	4490
6306	6404	4652
6474	6546	4751
6694	6874	4824
7106	7189	5005
9057	9151	5089
9678	9757	5184
10663	10738	5264
11290	11369	5340
11740	11867	5420
12000	12116	5548
12976	13124	5665
13255	13333	5814
14527	14605	5893
14712	14777	5972
14885	14962	6038
15057	15168	6116
15521	15699	6228
15774	15839	6407
15947	16047	6473
16414	16492	6574
16633	16709	6653
17694	17819	6730
32770	33384	6856
0	1654	0
4775	4942	1655
5286	5453	1823
9746	9929	1991
16970	17112	2175
17252	17325	2318
19621	19700	2392
0	1654	0
4775	4942	1655
5286	5453	1823
9746	9929	1991
16970	17112	2175
17252	17325	2318
17419	17520	2392
19621	19736	2494
0	1654	0
4775	4942	1655
5286	5453	1823
9746	9929	1991
16970	17112	2175
17252	17325	2318
23021	23063	2392
0	205	0
1534	1866	206
2105	4059	539
0	205	0
1534	1866	206
2105	2302	539
2361	4062	737
0	211	0
624	1417	212
0	297	0
44964	45055	298
53753	53854	390
59645	59882	492
0	285	0
44952	45043	286
48394	49195	378
0	289	0
18962	19053	290
27751	27852	382
33643	33880	484
0	279	0
7884	7953	280
10746	10964	350
0	276	0
18949	19040	277
22391	23192	369
0	274	0
7879	7948	275
10741	10870	345
14278	14335	475
0	408	0
708	1723	409
0	214	0
5160	5234	215
6653	6766	290
9311	9414	404
14762	14876	508
14991	15057	623
15186	15764	690
0	212	0
5158	5232	213
6651	6764	288
9309	9412	402
14760	14874	506
14989	15762	621
0	211	0
5157	5231	212
6650	6763	287
9263	10019	401
0	151	0
254	1042	152
0	263	0
361	1933	264
0	461	0
559	1571	462
0	1071	0
1906	1994	1072
2881	3051	1161
3196	3351	1332
6246	6352	1488
0	950	0
1416	2070	951
9873	9940	1606
0	356	0
450	1450	357
0	475	0
583	872	476
1038	2048	766
8316	8355	1777
0	656	0
1109	2320	657
0	153	0
263	315	154
4443	4564	207
4666	4884	329
6126	6329	548
6517	6648	752
6766	6947	884
7784	7960	1066
8045	9418	1243
9515	9556	2617
10141	10191	2659
10311	10377	2710
10696	11180	2777
0	782	0
1239	2467	783
0	782	0
1239	2300	783
5499	6172	1845
0	204	0
318	959	205
0	639	0
13738	13877	640
14396	15763	780
0	768	0
9047	9136	769
0	113	0
308	7435	114
7630	7843	7242
0	113	0
308	7843	114
0	7380	0
7575	7788	7381
0	637	0
884	939	638
1098	1203	694
1928	2033	800
2936	3024	906
3326	3391	995
3493	3615	1061
3749	3867	1184
4352	5066	1303
5191	5359	2018
5451	5557	2187
5660	5893	2294
6023	6094	2528
6317	6519	2600
6794	7490	2803
0	750	0
839	1224	751
0	187	0
5842	6183	188
6529	6742	530
6904	6968	744
8270	8389	809
8527	10045	929
0	193	0
1927	2265	194
2432	2645	533
2894	2958	747
3145	3258	812
3517	4653	926
0	147	0
3624	3968	148
4461	4674	493
4858	4922	707
5203	5313	772
6565	8256	883
0	161	0
3004	3345	162
3756	3969	504
4173	4237	718
4433	4549	783
6061	7500	900
0	161	0
3004	3345	162
3756	3969	504
4173	4237	718
6061	7500	783
0	251	0
5142	5408	252
5489	5752	519
6793	7475	783
0	151	0
4366	4632	152
4713	4976	419
6017	6699	683
0	253	0
383	430	254
1364	1702	302
13237	13650	641
0	244	0
1355	1693	245
9987	10966	584
0	123	0
4256	4591	124
5083	7262	460
0	652	0
1144	3323	653
0	9	0
960	1162	10
2726	3634	213
0	404	0
5068	5192	405
6135	6220	530
0	367	0
1290	3710	368
0	367	0
4714	4989	368
0	365	0
847	6007	366
0	135	0
830	1303	136
1402	1592	610
3450	3530	801
0	92	0
813	1286	93
1385	1575	567
3433	3513	758
0	112	0
575	689	113
807	1301	228
1379	1569	723
3427	3507	914
0	109	0
572	686	110
804	1277	225
1376	1566	699
3424	3504	890
0	775	0
1317	1359	776
0	527	0
645	760	528
1638	2015	644
3042	3285	1022
0	527	0
645	760	528
1383	1475	644
1638	2015	737
3042	3285	1115
0	289	0
661	799	290
940	1178	429
0	54	0
4267	4776	55
4881	5017	565
0	229	0
347	512	230
590	1292	396
0	823	0
0	47	0
4748	4921	48
5597	5656	222
0	1822	0
3033	3157	1823
0	58	0
852	964	59
1580	1609	172
2897	2972	202
3102	3303	278
3390	5193	480
0	159	0
775	804	160
2092	2167	190
2297	2498	266
2585	4388	468
0	1912	0
7414	7433	1913
0	2061	0
0	604	0
1011	1486	605
2915	3270	1081
0	908	0
1721	1759	909
0	3696	0
0	1424	0
0	33	0
458	7060	34
0	2737	0
4140	5447	2738
5650	5930	4046
